source_type,source_file,source_sheet,source_lot,external_county,external_subcounty,external_settlement,external_contract,effective_contract,external_financier,external_cluster,matched_settlement_id,matched_settlement_name,matched_settlement_code,settlement_match_method,settlement_match_score,matched_county_id,matched_subcounty_id,matched_project_id,matched_project_title,matched_project_code,project_match_method,project_match_score,project_location_id,comp11_titles_expected,comp11_population,comp11_lot,comp11_cluster,roads_km_planned,roads_km_achieved,drainage_km_planned,drainage_km_achieved,water_pipeline_km_planned,water_pipeline_km_achieved,water_connections_planned,water_connections_achieved,ablution_blocks_planned,ablution_blocks_achieved,highmast_lights_planned,highmast_lights_achieved,streetlights_planned,streetlights_achieved,vending_platforms_planned,vending_platforms_achieved,sewer_connections_planned,sewer_connections_achieved,water_kiosks_planned,water_kiosks_achieved,footpaths_km_planned,footpaths_km_achieved,roads_km_indicator_name,roads_km_category_title,roads_km_activity_code,drainage_km_indicator_name,drainage_km_category_title,drainage_km_activity_code,water_pipeline_km_indicator_name,water_pipeline_km_category_title,water_pipeline_km_activity_code,water_connections_indicator_name,water_connections_category_title,water_connections_activity_code,ablution_blocks_indicator_name,ablution_blocks_category_title,ablution_blocks_activity_code,highmast_lights_indicator_name,highmast_lights_category_title,highmast_lights_activity_code,streetlights_indicator_name,streetlights_category_title,streetlights_activity_code,vending_platforms_indicator_name,vending_platforms_category_title,vending_platforms_activity_code,sewer_connections_indicator_name,sewer_connections_category_title,sewer_connections_activity_code,water_kiosks_indicator_name,water_kiosks_category_title,water_kiosks_activity_code,footpaths_km_indicator_name,footpaths_km_category_title,footpaths_km_activity_code,keep,match_notes
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nakuru,,London Hilton,RFQ,RFB Phase 1 Lot 1,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,214,Karagita,sett225,exact,100,32,,169,Digital Public Works,MLHUD/KISIP/CS/TBD,settlement_project_location,130,859,,,,,0,0,,,0,0,0,,0,0,4,3,15,15,12,12,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,contract resolved: RFB Phase 1 Lot 1
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nakuru,,Lakeview,RFQ,RFB Phase 1 Lot 1,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,216,Lake view,sett227,fuzzy,102,32,,18,Consultancy services for Planning and Surveying of Selected Informal Settlements in Nakuru County - Lot 4 Cluster 3,MLHUD/KISIP/CS/002/2015-2016,lot_cluster_fuzzy,37,,,,,,0,0,,0,,0,,,,0,3,3,10,10,10,10,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,contract resolved: RFB Phase 1 Lot 1; no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nairobi,,Kahawa Soweto,Phase 1 Lot 1,Phase 1 Lot 1,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,2,Kahawa Soweto,gtW4bE,exact,100,47,,104,Development of  Settlements Level Community Development Plans (CDPs) in Nairobi County,MLHUD/KISIP/CS/TBD,settlement_project_location,130,731,,,,,0.545,0,0.83,0.82,0,0,0,0,0,0,0,0,43,0,0,0,0.545,0,1.27,0.28,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nairobi,,Kayole Soweto,Phase 1 Lot 1,Phase 1 Lot 1,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,770,Kayole Soweto,z9DRrx,exact,100,47,,169,Digital Public Works,MLHUD/KISIP/CS/TBD,settlement_project_location,130,860,,,,,3.347,0,3.6,0.59,0,0,0,0,0,0,0,0,147,0,0,0,3.25,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nairobi,,Embakasi,Phase 1 Lot 1,Phase 1 Lot 1,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,1647,"Block 7 Mradi, Embakasi",dd06b5ea-6571-4dec-b2e6-9bcd8c954d10,fuzzy,108,47,,65,Infrastructure upgrading In Nairobi - AFD,MLHUD/KISIP/INF/TBD,county_infra_unique,90,,,,,,0.555,0,0.705,0.83,0,0,0,0,0,0,0,0,28,0,0,0,0.455,0,0.26,0.35,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nairobi,,Kambi Moto,Phase 1 Lot 2,Phase 1 Lot 2,AFD,PHASE 1 NAKURUNAIROBI+CLUSTER 1,3,Kambi Moto,settment_03,exact,100,47,,104,Development of  Settlements Level Community Development Plans (CDPs) in Nairobi County,MLHUD/KISIP/CS/TBD,settlement_project_location,130,732,,,,,0.55,0.55,0.55,0.55,0,0,0,0,0,,0,0,14,0,0,0,0.55,0.55,0.431,0.431,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nyandarua,,Njabini,Phase 2 RFB,Phase 2 RFB,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,869,Njabini,tsSzaXxz1jUWqZTynNYggu,exact,100,18,,46,Infrastructure upgrading  In Nyandarua  ,KE-NYANDARUA COUNTY-398770-CW-RFB,county_infra_unique,90,,,,,,1.282,0.511,1.282,1.05,0,0,0,0,0,0,0,,81,0,0,0,1.282,1,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nyandarua,,Huruma,Phase 2 RFB,Phase 2 RFB,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,1801,Huruma,nyandarua202505,exact,100,18,,46,Infrastructure upgrading  In Nyandarua  ,KE-NYANDARUA COUNTY-398770-CW-RFB,county_infra_unique,90,,,,,,1.812,0,1.812,1.7,0,0,0,0,0,0,0,0,93,0,0,0,1.812,0,0,0,,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nyandarua,,Njabini,RFQ,RFQ,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,869,Njabini,tsSzaXxz1jUWqZTynNYggu,exact,100,18,,70,Infrastructures upgrading Works in Nairobi County,KE-NAIROBI COUNTY-406142-CW-RFQ,contract_partial,100,,,,,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nyandarua,,Huruma,RFQ,RFQ,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,1801,Huruma,nyandarua202505,exact,100,18,,70,Infrastructures upgrading Works in Nairobi County,KE-NAIROBI COUNTY-406142-CW-RFQ,contract_partial,100,,,,,,0,0,0,0,0,0,0,0,0,0,3,3,0,0,34,34,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kiambu,,Umoja,Phase 2 RFB,Phase 2 RFB,AFD,PHASE 1 NAKURUNAIROBI+CLUSTER 1,50,Umoja,settment_60,exact,100,22,,59,Infrastructure upgrading  In Kiambu  ,KE-KIAMBU COUNTY-397485-CW-RFB,settlement_project_location,130,324,,,,,0.65,0.65,0.65,0.65,0,0,0,0,0,0,0,0,65,0,0,0,0.429,0.429,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kiambu,,Fort Jesus,Phase 2 RFB,Phase 2 RFB,AFD,PHASE 1 NAKURUNAIROBI+CLUSTER 1,137,Gitambaya/Fort Jesus ,sett127,fuzzy,108,22,,59,Infrastructure upgrading  In Kiambu  ,KE-KIAMBU COUNTY-397485-CW-RFB,settlement_project_location,130,325,,,,,1.83,1.83,1.83,1.8,0,0,0,0,0,0,0,,98,1,0,0,1.83,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kiambu,,Kiangombe,Phase 2 RFB,Phase 2 RFB,AFD,PHASE 1 NAKURUNAIROBI+CLUSTER 1,141,Kiangombe,sett132,exact,100,22,,59,Infrastructure upgrading  In Kiambu  ,KE-KIAMBU COUNTY-397485-CW-RFB,settlement_project_location,130,323,,,,,1.77,1.74,1.77,1.77,0,0,0,0,,0,0,0,95,0,0,0,1.77,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kiambu,,Misri,Phase 2 RFB,Phase 2 RFB,AFD,PHASE 1 NAKURUNAIROBI+CLUSTER 1,1897,Misri,Kiambu202615,exact,100,22,,59,Infrastructure upgrading  In Kiambu  ,KE-KIAMBU COUNTY-397485-CW-RFB,settlement_project_location,130,327,,,,,1.16,1.16,1.16,1.16,0,0,0,0,0,0,0,0,90,0,0,0,1.15,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kiambu,,Bosnia,Phase 2 RFB,Phase 2 RFB,AFD,PHASE 1 NAKURUNAIROBI+CLUSTER 1,136,Githurai Bosnia ,sett128,fuzzy,108,22,,59,Infrastructure upgrading  In Kiambu  ,KE-KIAMBU COUNTY-397485-CW-RFB,settlement_project_location,130,740,,,,,1.6,0,1.6,0,0,0,0,0,0,0,0,0,47,0,0,0,1.6,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kiambu,,Umoja,RFQ,RFQ,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,50,Umoja,settment_60,exact,100,22,,59,Infrastructure upgrading  In Kiambu  ,KE-KIAMBU COUNTY-397485-CW-RFB,settlement_project_location,130,324,,,,,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kiambu,,Fort Jesus,RFQ,RFQ,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,137,Gitambaya/Fort Jesus ,sett127,fuzzy,108,22,,59,Infrastructure upgrading  In Kiambu  ,KE-KIAMBU COUNTY-397485-CW-RFB,settlement_project_location,130,325,,,,,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kiambu,,Kiangombe,RFQ,RFQ,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,141,Kiangombe,sett132,exact,100,22,,59,Infrastructure upgrading  In Kiambu  ,KE-KIAMBU COUNTY-397485-CW-RFB,settlement_project_location,130,323,,,,,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,,,,0,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kiambu,,Misri,RFQ,RFQ,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,1897,Misri,Kiambu202615,exact,100,22,,59,Infrastructure upgrading  In Kiambu  ,KE-KIAMBU COUNTY-397485-CW-RFB,settlement_project_location,130,327,,,,,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kiambu,,Bosnia,RFQ,RFQ,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,136,Githurai Bosnia ,sett128,fuzzy,108,22,,59,Infrastructure upgrading  In Kiambu  ,KE-KIAMBU COUNTY-397485-CW-RFB,settlement_project_location,130,740,,,,,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kajiado,,Gichagi,Phase 2 RFB,Phase 2 RFB,AFD,PHASE 1 NAKURUNAIROBI+CLUSTER 1,132,Gichagi,sett121,exact,100,34,,60,Infrastructure upgrading  In Kajiado,KE-KAJIADO COUNTY-402170-CW-RFB,county_infra_unique,90,,,,,,1.17,1.01,1.483,1.01,0,0,0,0,0,0,0,0,63,0,0,0,1.17,1.01,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kajiado,,Majengo,Phase 2 RFB,Phase 2 RFB,AFD,PHASE 1 NAKURUNAIROBI+CLUSTER 1,717,Majengo,sett823,exact,100,34,,60,Infrastructure upgrading  In Kajiado,KE-KAJIADO COUNTY-402170-CW-RFB,county_infra_unique,90,,,,,,1.269,1.209,1.415,1.209,0,0,0,0,0,0,0,0,63,0,0,0,1.2,1.209,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kajiado,,Gichagi,RFQ,RFQ,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,132,Gichagi,sett121,exact,100,34,,70,Infrastructures upgrading Works in Nairobi County,KE-NAIROBI COUNTY-406142-CW-RFQ,contract_partial,100,,,,,,0,0,0,0,0,0,0,0,0,,3,3,0,0,0,0,0,0,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Kajiado,,Majengo,RFQ,RFQ,IDA,PHASE 1 NAKURUNAIROBI+CLUSTER 1,717,Majengo,sett823,exact,100,34,,70,Infrastructures upgrading Works in Nairobi County,KE-NAIROBI COUNTY-406142-CW-RFQ,contract_partial,100,,,,,,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nairobi,,Matopeni,Phase 2 RFB,Phase 1 Lot 2,AFD,PHASE 1 NAKURUNAIROBI+CLUSTER 1,340,Matopeni,sett406,exact,100,47,,65,Infrastructure upgrading In Nairobi - AFD,MLHUD/KISIP/INF/TBD,county_infra_unique,90,,,,,,1.817,0,0.805,0,0,0,0,0,0,0,,0,110,0,0,0,1.81,0,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,contract resolved: Phase 1 Lot 2; no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nairobi,,Spring Valley,Phase 2 RFB,Phase 1 Lot 2,AFD,PHASE 1 NAKURUNAIROBI+CLUSTER 1,212,Spring Valley,sQLmEK,exact,100,47,,65,Infrastructure upgrading In Nairobi - AFD,MLHUD/KISIP/INF/TBD,settlement_project_location,130,735,,,,,1.177,0,0.345,0,0,0,0,0,0,0,0,0,66,0,0,0,1.15,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,contract resolved: Phase 1 Lot 2
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nairobi,,Mathare Fire Victims,Phase 2 RFB,Phase 1 Lot 2,AFD,PHASE 1 NAKURUNAIROBI+CLUSTER 1,361,Mathare 3B,sett429,fuzzy,90,47,,65,Infrastructure upgrading In Nairobi - AFD,MLHUD/KISIP/INF/TBD,county_infra_unique,90,,,,,,0.248,0,0.106,0,0,0,0,0,0,0,0,0,24,0,0,0,0.22,0,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,contract resolved: Phase 1 Lot 2; no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nairobi,,Huruma Fire Victims,Phase 2 RFB,Phase 1 Lot 2,AFD,PHASE 1 NAKURUNAIROBI+CLUSTER 1,100,Huruma Fire Victims Phase I,XAmBSX,fuzzy,108,47,,65,Infrastructure upgrading In Nairobi - AFD,MLHUD/KISIP/INF/TBD,county_infra_unique,90,,,,,,0.918,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0.92,0,1.005,0,1,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,contract resolved: Phase 1 Lot 2; no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,PHASE 1 NAKURUNAIROBI+CLUSTER 1,,Nairobi,,Majengo,Phase 2 RFB,Phase 1 Lot 2,AFD,PHASE 1 NAKURUNAIROBI+CLUSTER 1,211,Pumwani Majengo,W3fYR4,fuzzy,108,47,,65,Infrastructure upgrading In Nairobi - AFD,MLHUD/KISIP/INF/TBD,settlement_project_location,130,340,,,,,0.821,0,0,0,0,0,0,0,0,0,,0,46,0,0,0,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,contract resolved: Phase 1 Lot 2
